org_unit,system_id,issn,doi,OA_status_pure,electronic_version,public_access,embargo_date,DOAJ_ISSN_match,VSNU_doi_match,pure_green,algorithm_version,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,url,OA_label,OA_label_detail,Transfer publication to repository-13,information,title,authors,journal
Hubrecht Institute with UMC,24232622,00278424,10.1073/pnas.1721321115,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://www.pnas.org/content/115/17/E3996.full.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1073/pnas.1721321115,HYBRID,HYBRID UPW BRONZE,NA,TRUE,TMEM59 potentiates Wnt signaling by promoting signalosome formation,NA,NA
Hubrecht Institute with UMC,27825973,00097322,10.1161/circulationaha.117.030742,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1161/circulationaha.117.030742,CLOSED,CLOSED,NA,TRUE,Single-Cell Sequencing of the Healthy and Diseased Heart Reveals Cytoskeleton-Associated Protein 4 as a New Modulator of Fibroblasts Activation,NA,NA
Hubrecht Institute with UMC,24716265,20411723,10.1038/s41467-018-04188-7,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1038/s41467-018-04188-7,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1038/s41467-018-04188-7,GOLD,GOLD,NA,TRUE,Hematopoietic stem cells can differentiate into restricted myeloid progenitors before cell division in mice,NA,NA
Hubrecht Institute with UMC,24968732,1553734X,10.1371/journal.pcbi.1006201,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),http://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1006201&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pcbi.1006201,GOLD,GOLD,NA,TRUE,Temporal precision of regulated gene expression,NA,NA
Hubrecht Institute with UMC,23684753,02707306,10.1128/mcb.00515-17,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://mcb.asm.org/content/mcb/38/4/e00515-17.full.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1128/mcb.00515-17,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Shp2- mitogen-activated protein kinase signaling drives proliferation during zebrafish embryo caudal fin fold regeneration,NA,NA
Hubrecht Institute with UMC,24716503,00278424,10.1073/pnas.1801223115,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://www.pnas.org/content/115/21/5474.full.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1073/pnas.1801223115,HYBRID,HYBRID UPW BRONZE,NA,TRUE,ZNRF3 functions in mammalian sex determination by inhibiting canonical WNT signaling,NA,NA
Hubrecht Institute with UMC,24919172,NA,10.1038/s41564-018-0177-8,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41564-018-0177-8,CLOSED,CLOSED,NA,TRUE,Modelling Cryptosporidium infection in human small intestinal and lung organoids,NA,NA
Hubrecht Institute with UMC,28241366,00928674,10.1016/j.cell.2018.11.013,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.cell.2018.11.013,CLOSED,CLOSED,NA,TRUE,Long-Term Expansion of Functional Mouse and Human Hepatocytes as 3D Organoids,NA,NA
Hubrecht Institute with UMC,28239519,22132600,10.1016/s2213-2600(18)30236-4,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/s2213-2600(18)30236-4,CLOSED,CLOSED,NA,TRUE,"Tropism, replication competence, and innate immune responses of influenza virus",NA,NA
Hubrecht Institute with UMC,24913080,20411723,10.1038/s41467-018-03339-0,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41467-018-03339-0.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41467-018-03339-0,GOLD,GOLD,NA,TRUE,Itch/β-Arrestin2-dependent non-proteolytic ubiquitylation of SuFu controls Hedgehog signalling and medulloblastoma tumorigenesis,NA,NA
Hubrecht Institute with UMC,17693998,17542189,10.1038/nprot.2017.111,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/nprot.2017.111,CLOSED,CLOSED,NA,TRUE,Measuring mutation accumulation in single human adult stem cells by whole-genome sequencing of organoid cultures,NA,NA
Hubrecht Institute with UMC,24919488,03044203,10.1016/j.marchem.2018.01.004,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://hal-univ-rennes1.archives-ouvertes.fr/hal-01739513/file/Khalil%20et%20al_Importance%20of%20nitrate%20reduction%20in%20benthic%20carbon%20mineralization%20in%20two.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1016/j.marchem.2018.01.004,GREEN,GREEN UPW,NA,TRUE,Importance of nitrate reduction in benthic carbon mineralization in two eutrophic estuaries,NA,NA
Hubrecht Institute with UMC,28243169,10788956,10.1038/s41591-018-0105-8,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41591-018-0105-8,CLOSED,CLOSED,NA,TRUE,Oncogenic hijacking of the stress response machinery in T cell acute lymphoblastic leukemia,NA,NA
Hubrecht Institute with UMC,28240477,00278424,10.1073/pnas.1805829115,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1073/pnas.1805829115,HYBRID,HYBRID PURE,NA,TRUE,Profiling proliferative cells and their progeny in damaged murine hearts,NA,NA
Hubrecht Institute with UMC,17975885,00392499,10.1161/strokeaha.117.018557,Closed,Final published version,NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://pure.knaw.nl/ws/files/7165380/STROKEAHA.117.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1161/strokeaha.117.018557,GREEN,GREEN UPW,NA,TRUE,Intracranial Aneurysm-Associated Single-Nucleotide Polymorphisms Alter Regulatory DNA in the Human Circle of Willis,NA,NA
Hubrecht Institute with UMC,25564935,17422094,10.1186/s12974-018-1278-2,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1186/s12974-018-1278-2,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1186/s12974-018-1278-2,GOLD,GOLD,NA,TRUE,Inhibition of NF-ΚB in astrocytes is sufficient to delay neurodegeneration induced by proteotoxicity in neurons,NA,NA
Hubrecht Institute with UMC,28243891,2050084X,10.7554/elife.33843,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.7554/elife.33843,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.7554/elife.33843,GOLD,GOLD,NA,TRUE,Segmentation of the zebrafish axial skeleton relies on notochord sheath cells and not on the segmentation clock,NA,NA
Hubrecht Institute with UMC,24717726,22136711,10.1016/j.stemcr.2018.02.005,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1016/j.stemcr.2018.02.005,FALSE,TRUE,FALSE,cc-by-nc,gold,https://doi.org/10.1016/j.stemcr.2018.02.005,GOLD,GOLD,NA,TRUE,Expansion of Adult Human Pancreatic Tissue Yields Organoids Harboring Progenitor Cells with Endocrine Differentiation Potential,NA,NA
Hubrecht Institute with UMC,24718068,2050084X,10.7554/elife.30657,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.7554/elife.30657,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.7554/elife.30657,GOLD,GOLD,NA,TRUE,Wilms tumor 1b defines a wound-specific sheath cell subpopulation associated with notochord repair,NA,NA
Hubrecht Institute with UMC,24912536,20452322,10.1038/s41598-018-27627-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41598-018-27627-3.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41598-018-27627-3,GOLD,GOLD,NA,TRUE,Gene expression profiling of periodontitis-affected gingival tissue by spatial transcriptomics,NA,NA
Hubrecht Institute with UMC,24716404,22111247,10.1016/j.celrep.2018.05.031,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1016/j.celrep.2018.05.031,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.celrep.2018.05.031,GOLD,GOLD,NA,TRUE,Inheritance of the Golgi Apparatus and Cytokinesis Are Controlled by Degradation of GBF1,NA,NA
Hubrecht Institute with UMC,24717031,08926638,10.1096/fj.201701100r,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://www.fasebj.org/doi/pdf/10.1096/fj.201701100R,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1096/fj.201701100r,HYBRID,HYBRID UPW BRONZE,NA,TRUE,MiR-184 expression is regulated by AMPK in pancreatic islets,NA,NA
Hubrecht Institute with UMC,25564612,20411723,10.1038/s41467-018-06114-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1038/s41467-018-06114-3,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1038/s41467-018-06114-3,GOLD,GOLD,NA,TRUE,SNX3-retromer requires an evolutionary conserved MON2,NA,NA
Hubrecht Institute with UMC,28241107,15537390,10.1371/journal.pgen.1007840,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://journals.plos.org/plosgenetics/article/file?id=10.1371/journal.pgen.1007840&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pgen.1007840,GOLD,GOLD,NA,TRUE,The planar cell polarity protein VANG-1/Vangl negatively regulates Wnt/β-catenin signaling through a Dvl dependent mechanism,NA,NA
Hubrecht Institute with UMC,24717179,09501991,10.1242/dev.150441,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),http://dev.biologists.org/content/145/7/dev150441.full.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1242/dev.150441,HYBRID,HYBRID UPW BRONZE,NA,TRUE,In vivo imaging,NA,NA
Hubrecht Institute with UMC,28239448,10462023,10.1016/j.ymeth.2018.06.013,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ymeth.2018.06.013,CLOSED,CLOSED,NA,TRUE,Guidelines and best practices in successfully using Zebrabow for lineage tracing multiple cells within tissues,NA,NA
Hubrecht Institute with UMC,24716859,09501991,10.1242/dev.160184,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1242/dev.160184,HYBRID,HYBRID PURE,NA,TRUE,A blood capillary plexus-derived population of progenitor cells contributes to genesis of the dermal lymphatic vasculature during embryonic development,NA,NA
Hubrecht Institute with UMC,24716697,09501991,10.1242/dev.159418,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1242/dev.159418,HYBRID,HYBRID PURE,NA,TRUE,Direct activation of chordoblasts by retinoic acid is required for segmented centra mineralization during zebrafish spine development,NA,NA
Hubrecht Institute with UMC,24717843,00064971,10.1182/blood-2017-07-797050,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1182/blood-2017-07-797050,CLOSED,CLOSED,NA,TRUE,Syndecan-1 promotes Wnt/b-catenin signaling in multiple myeloma by presenting Wnts and R-spondins,NA,NA
Hubrecht Institute with UMC,17985456,15487091,10.1038/nmeth.4537,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/nmeth.4537,CLOSED,CLOSED,NA,TRUE,Imaging organoids,NA,NA
Hubrecht Institute with UMC,24716640,00280836,10.1038/s41586-018-0051-0,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41586-018-0051-0,CLOSED,CLOSED,NA,TRUE,Blastocyst-like structures generated solely from stem cells,NA,NA
Hubrecht Institute with UMC,24716935,00280836,10.1038/s41586-018-0024-3,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://www.repository.cam.ac.uk/handle/1810/273566,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1038/s41586-018-0024-3,GREEN,GREEN UPW,NA,TRUE,Intra-tumour diversification in colorectal cancer at the single-cell level,NA,NA
Hubrecht Institute with UMC,27825549,15345807,10.1016/j.devcel.2018.07.009,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.devcel.2018.07.009,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.devcel.2018.07.009,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Tdrd6a Regulates the Aggregation of Buc into Functional Subcellular Compartments that Drive Germ Cell Specification,NA,NA
Hubrecht Institute with UMC,17693919,00928674,10.1016/j.cell.2017.11.010,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.cell.2017.11.010,CLOSED,CLOSED,NA,TRUE,A Living Biobank of Breast Cancer Organoids Captures Disease Heterogeneity,NA,NA
Hubrecht Institute with UMC,24916941,14657392,10.1038/s41556-018-0130-3,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41556-018-0130-3,CLOSED,CLOSED,NA,TRUE,Dynamic kinetochore size regulation promotes microtubule capture and chromosome biorientation in mitosis,NA,NA
Hubrecht Institute with UMC,28241709,22111247,10.1016/j.celrep.2018.07.085,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1016/j.celrep.2018.07.085,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.celrep.2018.07.085,GOLD,GOLD,NA,TRUE,Paneth Cells Respond to Inflammation and Contribute to Tissue Regeneration by Acquiring Stem-like Features through SCF/c-Kit Signaling,NA,NA
Hubrecht Institute with UMC,24919571,00167037,10.1016/j.gca.2017.10.026,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.gca.2017.10.026,CLOSED,CLOSED,NA,TRUE,Geochemical control on the reduction of U(VI) to mononuclear U(IV) species in lacustrine sediments,NA,NA
Hubrecht Institute with UMC,24987912,00278874,10.1093/jnci/djx266,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/jnci/djx266,CLOSED,CLOSED,NA,TRUE,Colorectal Adenomas and Cancers After Childhood Cancer Treatment,NA,NA
Hubrecht Institute with UMC,28239809,17548403,10.1242/dmm.035469,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1242/dmm.035469,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1242/dmm.035469,GOLD,GOLD,NA,TRUE,Effective CRISPR/Cas9-based nucleotide editing in zebrafish to model human genetic cardiovascular disorders,NA,NA
Hubrecht Institute with UMC,24973770,NA,10.1038/s41426-018-0077-2,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41426-018-0077-2.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41426-018-0077-2,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Enterovirus 71 infection of human airway organoids reveals VP1-145 as a viral infectivity determinant article,NA,NA
Hubrecht Institute with UMC,17779713,09024441,10.1111/ejh.12995,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/ejh.12995,CLOSED,CLOSED,NA,TRUE,Pediatric Diamond-Blackfan anemia in the Netherlands,NA,NA
Hubrecht Institute with UMC,25429301,18387640,10.7150/thno.26108,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa repository (via OAI-PMH title and first author match),http://spiral.imperial.ac.uk/bitstream/10044/1/63469/2/v08p4750.pdf,FALSE,TRUE,TRUE,cc-by-nc,green,https://doi.org/10.7150/thno.26108,GOLD,GOLD,NA,TRUE,Optogenetic sensors in the zebrafish heart,NA,NA
Hubrecht Institute with UMC,23620461,00282766,10.1159/000484096,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1159/000484096,CLOSED,CLOSED,NA,TRUE,The von Hippel-Lindau Gene Is Required to Maintain Renal Proximal Tubule and Glomerulus Integrity in Zebrafish Larvae,NA,NA
Hubrecht Institute with UMC,24546756,22234683,10.21037/tau.2017.12.12,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title match),http://europepmc.org/articles/pmc5861290?pdf=render,FALSE,TRUE,TRUE,implied-oa,green,https://doi.org/10.21037/tau.2017.12.12,GREEN,GREEN UPW,NA,TRUE,What is an acceptable false negative rate in the detection of prostate cancer?,NA,NA
Hubrecht Institute with UMC,24716186,20411723,10.1038/s41467-018-04215-7,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1038/s41467-018-04215-7,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1038/s41467-018-04215-7,GOLD,GOLD,NA,TRUE,Parental haplotype-specific single-cell transcriptomics reveal incomplete epigenetic reprogramming in human female germ cells,NA,NA
Hubrecht Institute with UMC,18048582,09509232,10.1038/onc.2017.336,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/onc2017336.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1038/onc.2017.336,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Atypical E2Fs inhibit tumor angiogenesis,NA,NA
Hubrecht Institute with UMC,25564854,09594493,10.1111/vde.12541,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/vde.12541,CLOSED,CLOSED,NA,TRUE,Establishment and characterization of a canine keratinocyte organoid culture system,NA,NA
Hubrecht Institute with UMC,25229668,20411723,10.1038/s41467-018-05784-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1038/s41467-018-05784-3,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1038/s41467-018-05784-3,GOLD,GOLD,NA,TRUE,Single-cell analysis reveals that stochasticity and paracrine signaling control interferon-alpha production by plasmacytoid dendritic cells,NA,NA
Hubrecht Institute with UMC,23755981,22111247,10.1016/j.celrep.2018.01.084,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1016/j.celrep.2018.01.084,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.celrep.2018.01.084,GOLD,GOLD,NA,TRUE,Spine Patterning Is Guided by Segmentation of the Notochord Sheath,NA,NA
